Date,SpeedW,Lat,Lon,Speed,Edate
23/01/202108:48:07,1.6kn(s),46.7779,-48.7344,1.6,23
23/01/202109:29:28,3.5kn(s),46.74951,-48.7337,3.5,23
23/01/202110:12:08,0kn(s),46.73756,-48.7355,0,23
23/01/202111:50:48,.7kn(s),46.74045,-48.7383,0.7,23
23/01/202112:23:40,1.2kn(s),46.74445,-48.7429,1.2,23
24/01/202111:04:12,10.5kn(s),46.7033,-48.8394,10.5,24
24/01/202112:36:40,13.2kn(s),46.58764,-49.2686,13.2,24
24/01/202115:31:12,13.8kn(s),46.34388,-50.1527,13.8,24
24/01/202116:04:28,14kn(s),46.29374,-50.3224,14,24
24/01/202117:23:13,13.9kn(s),46.25464,-50.7519,13.9,24
24/01/202118:32:42,14.1kn(s),46.25812,-51.1419,14.1,24
24/01/202119:05:54,13.8kn(s),46.26056,-51.328,13.8,24
24/01/202120:00:36,13.6kn(s),46.26661,-51.6312,13.6,24
24/01/202120:17:28,13.6kn(s),46.2679,-51.7236,13.6,24
24/01/202121:26:36,13.8kn(s),46.27303,-52.1049,13.8,24
24/01/202122:38:36,13.9kn(s),46.27825,-52.4974,13.9,24
24/01/202123:22:56,13.8kn(s),46.27589,-52.7414,13.8,24
24/01/202123:37:30,13.8kn(s),46.27557,-52.8212,13.8,24
24/01/202123:47:54,13.8kn(s),46.27441,-52.8794,13.8,24
24/01/202123:58:48,14kn(s),46.27276,-52.9404,14,24
25/01/202100:14:34,14.3kn(s),46.27191,-53.0292,14.3,25
25/01/202100:25:21,14.4kn(s),46.27249,-53.0909,14.4,25
25/01/202100:36:06,14.4kn(s),46.27303,-53.1534,14.4,25
25/01/202100:46:37,14kn(s),46.27351,-53.2133,14,25
25/01/202101:02:10,14kn(s),46.27445,-53.3009,14,25
25/01/202101:13:02,13.4kn(s),46.27557,-53.3609,13.4,25
25/01/202101:24:08,13kn(s),46.2766,-53.4199,13,25
25/01/202101:35:08,12.9kn(s),46.27775,-53.477,12.9,25
25/01/202101:56:11,12.9kn(s),46.27937,-53.5851,12.9,25
25/01/202102:18:08,12.7kn(s),46.28088,-53.6965,12.7,25
25/01/202102:29:00,12.8kn(s),46.28118,-53.7518,12.8,25
25/01/202102:39:50,12.7kn(s),46.28199,-53.807,12.7,25
25/01/202102:50:20,12.7kn(s),46.28315,-53.861,12.7,25
25/01/202103:00:39,13kn(s),46.28451,-53.914,13,25
25/01/202103:12:10,12.8kn(s),46.28617,-53.9734,12.8,25
25/01/202103:23:41,12.9kn(s),46.28739,-54.0326,12.9,25
25/01/202103:34:22,12.5kn(s),46.29651,-54.0838,12.5,25
25/01/202103:44:50,12kn(s),46.32169,-54.1202,12,25
25/01/202103:54:53,11.7kn(s),46.34515,-54.1537,11.7,25
25/01/202104:05:59,11.7kn(s),46.37074,-54.1905,11.7,25
25/01/202104:16:31,11.6kn(s),46.39483,-54.225,11.6,25
25/01/202104:27:02,11.4kn(s),46.41864,-54.2593,11.4,25
25/01/202104:38:00,11.5kn(s),46.44329,-54.2952,11.5,25
25/01/202104:48:32,11.3kn(s),46.46661,-54.3295,11.3,25
25/01/202105:04:32,11.5kn(s),46.50241,-54.3812,11.5,25
25/01/202105:15:08,11.2kn(s),46.52648,-54.4152,11.2,25
25/01/202105:39:51,11.5kn(s),46.58234,-54.4925,11.5,25
25/01/202107:28:01,9.5kn(s),46.84679,-54.5434,9.5,25
25/01/202108:01:48,9.6kn(s),46.92161,-54.4708,9.6,25
25/01/202108:12:49,9.6kn(s),46.94631,-54.4476,9.6,25
25/01/202110:18:32,10kn(s),47.23065,-54.1811,10,25
25/01/202111:05:37,10.2kn(s),47.3449,-54.0981,10.2,25
25/01/202111:41:04,10.8kn(s),47.44306,-54.0484,10.8,25
25/01/202112:02:21,10.6kn(s),47.50217,-54.0157,10.6,25
25/01/202112:16:01,9.6kn(s),47.53935,-54.0092,9.6,25
25/01/202112:27:10,8.6kn(s),47.56694,-54.0162,8.6,25
25/01/202112:38:10,8.3kn(s),47.59225,-54.0228,8.3,25
25/01/202112:48:30,8.2kn(s),47.61567,-54.0288,8.2,25
25/01/202113:05:04,6.9kn(s),47.65007,-54.0379,6.9,25
25/01/202113:15:28,7kn(s),47.66999,-54.043,7,25
25/01/202113:26:10,7kn(s),47.69054,-54.0478,7,25
25/01/202113:41:39,6.9kn(s),47.7203,-54.0524,6.9,25
25/01/202113:52:31,6.7kn(s),47.74096,-54.0522,6.7,25
25/01/202114:03:59,5.4kn(s),47.76036,-54.0501,5.4,25
25/01/202114:14:49,3.4kn(s),47.76949,-54.039,3.4,25
25/01/202114:25:51,2.1kn(s),47.77282,-54.0274,2.1,25
25/01/202114:36:41,.6kn(s),47.77479,-54.023,0.6,25
25/01/202114:48:19,.8kn(s),47.77485,-54.0194,0.8,25
25/01/202114:58:59,.4kn(s),47.77465,-54.0162,0.4,25
25/01/202115:12:49,0kn(s),47.77467,-54.0157,0,25
25/01/202115:29:10,0kn(s),47.77467,-54.0157,0,25
25/01/202116:00:56,0kn(s),47.77466,-54.0157,0,25
25/01/202116:42:45,0kn(s),47.77466,-54.0157,0,25
25/01/202117:03:50,0kn(s),47.77466,-54.0157,0,25
25/01/202117:24:43,0kn(s),47.77466,-54.0157,0,25
25/01/202117:45:46,0kn(s),47.77466,-54.0157,0,25
25/01/202118:06:57,0kn(s),47.77466,-54.0157,0,25
25/01/202118:27:48,0kn(s),47.77464,-54.0157,0,25
25/01/202119:30:41,0kn(s),47.77466,-54.0157,0,25
25/01/202119:51:52,0kn(s),47.77466,-54.0157,0,25
25/01/202120:12:51,0kn(s),47.77466,-54.0157,0,25
25/01/202120:36:53,0kn(s),47.77467,-54.0157,0,25
25/01/202120:57:56,0kn(s),47.77466,-54.0157,0,25
25/01/202122:21:56,0kn(s),47.77466,-54.0157,0,25
25/01/202122:42:49,0kn(s),47.77467,-54.0157,0,25
25/01/202123:03:53,0kn(s),47.77467,-54.0157,0,25
25/01/202123:24:43,0kn(s),47.77467,-54.0157,0,25
26/01/202100:06:48,0kn(s),47.77467,-54.0157,0,26
26/01/202100:27:54,0kn(s),47.77467,-54.0157,0,26
26/01/202100:48:55,0kn(s),47.77466,-54.0157,0,26
26/01/202101:09:49,0kn(s),47.77467,-54.0157,0,26
26/01/202101:30:45,0kn(s),47.77467,-54.0157,0,26
26/01/202101:51:45,0kn(s),47.77467,-54.0157,0,26
26/01/202102:54:46,0kn(s),47.77466,-54.0157,0,26
26/01/202103:15:55,0kn(s),47.77466,-54.0157,0,26
26/01/202103:36:55,0kn(s),47.77466,-54.0157,0,26
26/01/202103:57:44,0kn(s),47.77466,-54.0157,0,26
26/01/202104:18:48,0kn(s),47.77466,-54.0157,0,26
26/01/202104:39:50,0kn(s),47.77467,-54.0157,0,26
26/01/202105:42:41,0kn(s),47.77467,-54.0157,0,26
26/01/202106:03:51,0kn(s),47.77466,-54.0157,0,26
26/01/202106:24:51,0kn(s),47.77466,-54.0157,0,26
26/01/202106:45:43,0kn(s),47.77466,-54.0157,0,26
26/01/202107:06:44,0kn(s),47.77466,-54.0157,0,26
26/01/202107:27:51,0kn(s),47.77466,-54.0157,0,26
26/01/202107:51:52,0kn(s),47.77466,-54.0157,0,26
26/01/202109:45:49,0kn(s),47.77466,-54.0157,0,26
26/01/202110:09:48,0kn(s),47.77465,-54.0157,0,26
26/01/202110:33:42,0kn(s),47.77465,-54.0157,0,26
26/01/202110:57:44,0kn(s),47.77465,-54.0157,0,26
26/01/202111:21:56,0kn(s),47.77464,-54.0157,0,26
26/01/202111:45:47,0kn(s),47.77465,-54.0157,0,26
26/01/202112:09:55,0kn(s),47.77466,-54.0157,0,26
26/01/202112:33:43,0kn(s),47.77466,-54.0157,0,26
26/01/202112:57:46,0kn(s),47.77466,-54.0157,0,26
26/01/202113:22:44,0kn(s),47.77466,-54.0157,0,26
26/01/202113:45:53,0kn(s),47.77467,-54.0157,0,26
26/01/202114:09:46,0kn(s),47.77467,-54.0157,0,26
26/01/202114:29:23,0kn(s),47.77466,-54.0157,0,26
26/01/202114:40:23,0kn(s),47.77466,-54.0157,0,26
26/01/202114:51:13,0kn(s),47.77466,-54.0157,0,26
26/01/202115:03:16,0kn(s),47.77465,-54.0157,0,26
26/01/202115:18:55,3.4kn(s),47.77402,-54.0241,3.4,26
26/01/202115:36:44,11.9kn(s),47.74241,-54.0581,11.9,26
26/01/202115:47:44,13.2kn(s),47.70308,-54.0554,13.2,26
26/01/202115:59:03,14kn(s),47.66065,-54.0446,14,26
26/01/202116:09:32,14.7kn(s),47.61944,-54.0343,14.7,26
26/01/202116:39:02,15.8kn(s),47.49621,-54.0188,15.8,26
26/01/202117:02:43,11.6kn(s),47.41673,-54.0951,11.6,26
26/01/202117:14:24,8.3kn(s),47.38781,-54.1185,8.3,26
26/01/202117:45:50,6.7kn(s),47.32788,-54.1509,6.7,26
26/01/202118:06:25,6.7kn(s),47.29638,-54.1855,6.7,26
26/01/202118:28:03,6.8kn(s),47.26426,-54.217,6.8,26
26/01/202118:48:37,6.6kn(s),47.23287,-54.25,6.6,26
26/01/202119:09:25,6.5kn(s),47.20308,-54.2828,6.5,26
26/01/202120:37:31,6.4kn(s),47.08085,-54.4246,6.4,26
27/01/202102:28:34,4.9kn(s),46.69852,-54.5,4.9,27
27/01/202102:42:45,4.8kn(s),46.6877,-54.4769,4.8,27
27/01/202102:55:14,4.9kn(s),46.67813,-54.4571,4.9,27
27/01/202103:09:24,4.8kn(s),46.6668,-54.4347,4.8,27
27/01/202103:22:45,5kn(s),46.65584,-54.4137,5,27
27/01/202103:32:56,5.2kn(s),46.64735,-54.3977,5.2,27
27/01/202103:48:06,5kn(s),46.63444,-54.3739,5,27
27/01/202103:59:36,4.8kn(s),46.6248,-54.356,4.8,27
27/01/202104:10:28,4.5kn(s),46.61633,-54.339,4.5,27
27/01/202104:21:07,5kn(s),46.61217,-54.3199,5,27
27/01/202104:31:47,5kn(s),46.61009,-54.2985,5,27
27/01/202104:42:25,5kn(s),46.61018,-54.2771,5,27
27/01/202104:53:15,5kn(s),46.61064,-54.2552,5,27
27/01/202105:03:27,5.2kn(s),46.61154,-54.2341,5.2,27
27/01/202105:14:07,5.3kn(s),46.61276,-54.2117,5.3,27
27/01/202105:24:45,5.4kn(s),46.61297,-54.1887,5.4,27
27/01/202105:35:45,4.9kn(s),46.61287,-54.1651,4.9,27
27/01/202105:46:15,4.4kn(s),46.61235,-54.1455,4.4,27
27/01/202105:57:04,4.2kn(s),46.61135,-54.1264,4.2,27
27/01/202106:08:10,4.2kn(s),46.61045,-54.1078,4.2,27
27/01/202106:18:45,4.3kn(s),46.61009,-54.0896,4.3,27
27/01/202106:29:34,4.3kn(s),46.6102,-54.0709,4.3,27
27/01/202106:40:17,4.5kn(s),46.61087,-54.0523,4.5,27
27/01/202106:51:04,4.4kn(s),46.61193,-54.033,4.4,27
27/01/202107:01:58,5.2kn(s),46.61332,-54.0118,5.2,27
27/01/202107:22:27,4.1kn(s),46.62035,-53.9739,4.1,27
27/01/202107:33:15,4.7kn(s),46.63288,-53.9683,4.7,27
27/01/202107:43:55,5kn(s),46.64634,-53.9606,5,27
27/01/202107:55:03,5.1kn(s),46.66072,-53.9523,5.1,27
27/01/202108:05:37,5.1kn(s),46.67423,-53.9438,5.1,27
27/01/202108:15:54,5.1kn(s),46.68744,-53.9352,5.1,27
27/01/202108:26:58,5kn(s),46.70157,-53.9261,5,27
27/01/202108:37:45,5kn(s),46.71553,-53.9175,5,27
27/01/202108:54:04,4.7kn(s),46.73567,-53.9057,4.7,27
27/01/202109:15:36,4.6kn(s),46.76112,-53.8917,4.6,27
27/01/202109:26:17,4.6kn(s),46.77362,-53.8844,4.6,27
27/01/202109:37:08,4.7kn(s),46.78645,-53.876,4.7,27
27/01/202109:47:24,4.8kn(s),46.79882,-53.8677,4.8,27
27/01/202109:58:35,4.8kn(s),46.81235,-53.8582,4.8,27
27/01/202110:09:34,4.9kn(s),46.82571,-53.8489,4.9,27
27/01/202110:30:35,4.9kn(s),46.85142,-53.8316,4.9,27
27/01/202110:41:04,4.8kn(s),46.86453,-53.8232,4.8,27
27/01/202110:56:35,4.7kn(s),46.88357,-53.8106,4.7,27
27/01/202111:07:08,6.7kn(s),46.8995,-53.8005,6.7,27
27/01/202111:19:27,7.1kn(s),46.92167,-53.7872,7.1,27
27/01/202112:42:35,6kn(s),47.0401,-53.6376,6,27
27/01/202123:24:34,8.1kn(s),47.0243,-53.712,8.1,27
28/01/202100:03:44,6.4kn(s),46.96457,-53.7551,6.4,28
28/01/202100:20:45,6.3kn(s),46.9377,-53.7751,6.3,28
28/01/202100:32:25,6.4kn(s),46.9193,-53.7891,6.4,28
28/01/202100:44:04,6.1kn(s),46.90033,-53.7924,6.1,28
28/01/202100:54:16,6.3kn(s),46.88288,-53.7909,6.3,28
28/01/202101:08:22,6.2kn(s),46.85829,-53.7899,6.2,28
28/01/202101:21:08,6.5kn(s),46.83608,-53.7898,6.5,28
28/01/202101:32:05,6.5kn(s),46.81654,-53.7902,6.5,28
28/01/202101:42:44,6.5kn(s),46.79744,-53.7907,6.5,28
28/01/202101:52:54,6.4kn(s),46.77932,-53.7914,6.4,28
28/01/202102:03:14,6.3kn(s),46.76128,-53.7919,6.3,28
28/01/202102:14:35,6.3kn(s),46.74128,-53.7925,6.3,28
28/01/202102:25:23,6.2kn(s),46.72236,-53.7922,6.2,28
28/01/202102:46:33,6.3kn(s),46.68577,-53.7908,6.3,28
28/01/202102:57:35,6.6kn(s),46.66614,-53.7899,6.6,28
28/01/202103:10:34,6.7kn(s),46.64237,-53.7888,6.7,28
28/01/202103:20:44,6.5kn(s),46.62397,-53.7882,6.5,28
28/01/202103:46:55,6.1kn(s),46.58082,-53.7718,6.1,28
28/01/202103:57:56,6.3kn(s),46.56628,-53.7541,6.3,28
28/01/202104:08:35,6.4kn(s),46.5529,-53.7355,6.4,28
28/01/202104:19:05,6.3kn(s),46.53901,-53.718,6.3,28
28/01/202104:30:06,6.2kn(s),46.52469,-53.7,6.2,28
28/01/202104:46:06,6kn(s),46.50417,-53.6745,6,28
28/01/202104:56:46,5.8kn(s),46.49069,-53.6583,5.8,28
28/01/202105:07:54,5.9kn(s),46.47658,-53.6416,5.9,28
28/01/202105:18:43,5.9kn(s),46.46278,-53.626,5.9,28
28/01/202105:29:26,5.7kn(s),46.44904,-53.6112,5.7,28
28/01/202105:39:56,5.7kn(s),46.43585,-53.5967,5.7,28
28/01/202105:50:37,5.9kn(s),46.42237,-53.5814,5.9,28
28/01/202106:01:35,6.3kn(s),46.40806,-53.565,6.3,28
28/01/202106:12:28,6.5kn(s),46.39342,-53.5469,6.5,28
28/01/202106:23:12,6.4kn(s),46.37853,-53.5291,6.4,28
28/01/202106:33:36,6.3kn(s),46.36449,-53.5125,6.3,28
28/01/202106:44:34,6.2kn(s),46.34996,-53.4949,6.2,28
28/01/202106:55:24,6.1kn(s),46.33602,-53.4778,6.1,28
28/01/202107:06:04,6.3kn(s),46.32225,-53.4599,6.3,28
28/01/202107:17:54,5.9kn(s),46.30729,-53.441,5.9,28
28/01/202107:28:35,5.8kn(s),46.29438,-53.4259,5.8,28
28/01/202107:39:04,6.1kn(s),46.28201,-53.41,6.1,28
28/01/202107:49:43,8kn(s),46.27147,-53.3858,8,28
28/01/202108:00:15,9.4kn(s),46.26764,-53.3498,9.4,28
28/01/202108:10:57,9.9kn(s),46.2672,-53.3076,9.9,28
28/01/202108:26:14,9.8kn(s),46.26781,-53.2481,9.8,28
28/01/202108:37:04,10.1kn(s),46.2682,-53.2047,10.1,28
28/01/202108:48:05,10.2kn(s),46.26807,-53.1608,10.2,28
28/01/202108:58:43,10kn(s),46.26759,-53.1181,10,28
28/01/202109:09:15,10.9kn(s),46.26686,-53.0749,10.9,28
28/01/202109:19:55,10.4kn(s),46.26567,-53.0298,10.4,28
28/01/202109:46:16,10.2kn(s),46.26284,-52.9219,10.2,28
28/01/202109:57:03,9.7kn(s),46.2634,-52.8798,9.7,28
28/01/202110:17:06,9.2kn(s),46.26488,-52.8007,9.2,28
28/01/202110:27:45,9kn(s),46.26751,-52.7627,9,28
28/01/202111:45:25,13.6kn(s),46.32062,-52.4097,13.6,28
28/01/202113:29:10,9.7kn(s),46.39548,-52.0125,9.7,28
28/01/202113:59:32,9.7kn(s),46.4153,-51.8984,9.7,28
28/01/202115:18:22,9.7kn(s),46.47124,-51.5984,9.7,28
28/01/202115:50:51,10.5kn(s),46.49506,-51.4723,10.5,28
28/01/202118:45:51,11.9kn(s),46.20354,-51.0643,11.9,28
28/01/202119:36:31,11.4kn(s),46.04848,-50.9898,11.4,28
28/01/202119:58:52,11.3kn(s),45.98254,-50.9563,11.3,28
28/01/202120:12:41,9.3kn(s),45.95535,-50.9242,9.3,28
28/01/202121:11:42,9.1kn(s),45.9942,-50.7158,9.1,28
28/01/202121:23:01,9.4kn(s),46.00095,-50.6744,9.4,28
28/01/202121:57:11,9.7kn(s),46.02443,-50.5515,9.7,28
28/01/202123:03:31,9.7kn(s),46.07656,-50.3196,9.7,28
29/01/202101:22:40,8.6kn(s),46.18721,-49.8614,8.6,29
29/01/202101:59:22,8.6kn(s),46.21709,-49.7434,8.6,29
29/01/202102:33:32,7.3kn(s),46.24441,-49.6394,7.3,29
29/01/202102:47:32,8.7kn(s),46.25605,-49.5978,8.7,29
29/01/202103:36:51,8.2kn(s),46.29875,-49.4454,8.2,29
29/01/202104:29:31,8.2kn(s),46.34239,-49.2839,8.2,29
29/01/202106:14:32,7.7kn(s),46.4182,-48.9688,7.7,29
29/01/202106:41:32,8.9kn(s),46.43831,-48.8862,8.9,29
29/01/202107:04:51,8.8kn(s),46.45924,-48.8065,8.8,29
29/01/202107:59:20,8.9kn(s),46.51138,-48.6264,8.9,29
29/01/202108:50:12,.5kn(s),46.54143,-48.5439,0.5,29
29/01/202109:34:52,.2kn(s),46.54328,-48.5395,0.2,29
29/01/202110:14:30,.6kn(s),46.54684,-48.5314,0.6,29
29/01/202110:43:31,.5kn(s),46.54835,-48.5248,0.5,29
29/01/202111:20:41,.9kn(s),46.55035,-48.5166,0.9,29
30/01/202106:51:49,1kn(s),46.55744,-48.5119,1,30
30/01/202107:05:30,5.4kn(s),46.56489,-48.5236,5.4,30
30/01/202107:49:18,7.5kn(s),46.51643,-48.5961,7.5,30
30/01/202108:02:50,7.5kn(s),46.49038,-48.6094,7.5,30
30/01/202108:39:20,7.5kn(s),46.41963,-48.6456,7.5,30
30/01/202109:15:38,7.4kn(s),46.3507,-48.6807,7.4,30
30/01/202110:22:19,6.8kn(s),46.22618,-48.7432,6.8,30
30/01/202110:55:48,9.3kn(s),46.1565,-48.7648,9.3,30
30/01/202112:05:19,1.8kn(s),46.17189,-48.7391,1.8,30
30/01/202112:40:08,1.2kn(s),46.18079,-48.7248,1.2,30
30/01/202113:50:09,2.6kn(s),46.19904,-48.6872,2.6,30
30/01/202114:00:50,2.3kn(s),46.20282,-48.6807,2.3,30
30/01/202114:40:10,1.6kn(s),46.21326,-48.6571,1.6,30
30/01/202115:13:09,1.8kn(s),46.2242,-48.6381,1.8,30
30/01/202115:44:19,5.1kn(s),46.24142,-48.6163,5.1,30
30/01/202116:22:38,5.7kn(s),46.29369,-48.5775,5.7,30
30/01/202119:09:49,2.7kn(s),46.48681,-48.2792,2.7,30
30/01/202119:24:50,3.1kn(s),46.49843,-48.2799,3.1,30
30/01/202119:46:30,2.7kn(s),46.51475,-48.282,2.7,30
30/01/202120:02:20,3.3kn(s),46.527,-48.2826,3.3,30
30/01/202120:17:56,3.2kn(s),46.53951,-48.2834,3.2,30
30/01/202121:12:10,2.3kn(s),46.5798,-48.2849,2.3,30
30/01/202121:35:28,2.5kn(s),46.59434,-48.2871,2.5,30
30/01/202122:21:50,2.6kn(s),46.62571,-48.2903,2.6,30
30/01/202123:59:18,2.7kn(s),46.69158,-48.2934,2.7,30
31/01/202100:35:19,3.1kn(s),46.72019,-48.2926,3.1,31
31/01/202100:53:19,2.9kn(s),46.73462,-48.2916,2.9,31
31/01/202101:15:19,2.6kn(s),46.75171,-48.2895,2.6,31
31/01/202101:45:47,2.4kn(s),46.77423,-48.2854,2.4,31
31/01/202102:34:50,3.5kn(s),46.8127,-48.2797,3.5,31
31/01/202103:26:28,3.4kn(s),46.85833,-48.2734,3.4,31
31/01/202104:19:39,3.3kn(s),46.90496,-48.2677,3.3,31
31/01/202105:59:49,6.1kn(s),46.90138,-48.2544,6.1,31
31/01/202107:47:59,4.3kn(s),46.7606,-48.2732,4.3,31
31/01/202108:15:10,4.5kn(s),46.72793,-48.2783,4.5,31
31/01/202108:49:59,3.9kn(s),46.68576,-48.2871,3.9,31
31/01/202109:59:29,8.3kn(s),46.59741,-48.3492,8.3,31
31/01/202111:07:49,.7kn(s),46.55402,-48.4666,0.7,31
31/01/202111:47:49,.8kn(s),46.5503,-48.4722,0.8,31
31/01/202123:37:51,.9kn(s),46.54772,-48.4784,0.9,31
29/01/202107:43:52,0kn(s),47.77464,-54.01566,0,29
29/01/202108:03:57,0kn(s),47.77464,-54.01566,0,29
29/01/202108:25:52,0kn(s),47.77464,-54.01566,0,29
29/01/202108:49:55,0kn(s),47.77464,-54.01566,0,29
29/01/202109:13:51,0kn(s),47.77463,-54.01568,0,29
29/01/202109:37:45,0kn(s),47.77463,-54.01566,0,29
29/01/202109:57:57,0kn(s),47.77464,-54.01566,0,29
29/01/202110:19:51,0kn(s),47.77464,-54.01566,0,29
29/01/202110:39:54,0kn(s),47.77463,-54.01566,0,29
29/01/202111:01:45,0kn(s),47.77464,-54.01566,0,29
29/01/202111:21:53,0kn(s),47.77464,-54.01568,0,29
29/01/202111:43:54,0kn(s),47.77464,-54.01569,0,29
29/01/202112:07:59,0kn(s),47.77464,-54.01569,0,29
29/01/202112:33:57,0kn(s),47.77464,-54.01569,0,29
29/01/202112:55:52,0kn(s),47.77464,-54.01569,0,29
29/01/202113:19:45,0kn(s),47.77464,-54.01568,0,29
29/01/202113:39:52,0kn(s),47.77464,-54.01568,0,29
29/01/202114:01:57,0kn(s),47.77464,-54.01568,0,29
29/01/202114:25:54,0kn(s),47.77464,-54.01569,0,29
29/01/202114:49:48,0kn(s),47.77465,-54.01568,0,29
29/01/202115:13:54,0kn(s),47.77464,-54.01568,0,29
29/01/202115:34:02,0kn(s),47.77465,-54.01568,0,29
29/01/202115:55:56,0kn(s),47.77464,-54.01568,0,29
29/01/202116:19:48,0kn(s),47.77464,-54.01568,0,29
29/01/202117:21:46,0kn(s),47.77464,-54.01568,0,29
29/01/202117:43:59,0kn(s),47.77463,-54.01568,0,29
29/01/202118:07:45,0kn(s),47.77464,-54.01568,0,29
29/01/202118:49:57,0kn(s),47.77463,-54.01566,0,29
29/01/202119:14:05,0kn(s),47.77463,-54.01568,0,29
29/01/202119:37:52,0kn(s),47.77463,-54.01569,0,29
29/01/202120:01:56,0kn(s),47.77463,-54.01569,0,29
29/01/202120:22:03,0kn(s),47.77464,-54.01569,0,29
29/01/202121:25:53,2.8kn(s),47.77549,-54.01915,2.8,29
29/01/202121:40:09,9.6kn(s),47.75927,-54.05406,9.6,29
29/01/202121:56:40,12.1kn(s),47.70782,-54.05591,12.1,29
29/01/202122:07:18,13kn(s),47.67113,-54.04613,13,29
29/01/202122:23:48,14kn(s),47.61017,-54.03093,14,29
29/01/202122:37:49,15.1kn(s),47.5547,-54.01584,15.1,29
29/01/202123:19:16,9.4kn(s),47.4192,-54.09749,9.4,29
29/01/202123:39:55,7.9kn(s),47.38557,-54.11174,7.9,29
30/01/202100:00:15,9.6kn(s),47.33813,-54.13875,9.6,30
30/01/202100:20:48,9.5kn(s),47.29499,-54.18692,9.5,30
30/01/202100:42:05,9.4kn(s),47.25196,-54.23693,9.4,30
30/01/202101:07:54,9.4kn(s),47.19917,-54.29709,9.4,30
30/01/202101:35:06,9.2kn(s),47.14246,-54.35821,9.2,30
30/01/202102:13:07,9.4kn(s),47.06621,-54.45266,9.4,30
30/01/202102:40:56,9.5kn(s),47.0113,-54.52413,9.5,30
30/01/202103:32:16,9.3kn(s),46.91187,-54.65718,9.3,30
30/01/202104:22:35,7.3kn(s),46.81511,-54.75039,7.3,30
30/01/202105:14:34,8.9kn(s),46.74512,-54.60605,8.9,30
30/01/202105:38:28,9.6kn(s),46.71014,-54.53356,9.6,30
30/01/202105:51:00,9.4kn(s),46.68504,-54.5022,9.4,30
30/01/202106:03:29,9.2kn(s),46.6603,-54.47129,9.2,30
30/01/202106:14:27,9.1kn(s),46.63875,-54.44539,9.1,30
30/01/202106:24:49,9.2kn(s),46.61884,-54.42085,9.2,30
30/01/202106:35:26,9.4kn(s),46.59769,-54.39501,9.4,30
30/01/202106:46:08,9.4kn(s),46.57677,-54.3688,9.4,30
30/01/202106:56:59,9.3kn(s),46.55594,-54.34192,9.3,30
30/01/202107:07:28,9.4kn(s),46.53569,-54.31636,9.4,30
30/01/202107:25:09,9.3kn(s),46.50131,-54.27233,9.3,30
30/01/202107:35:25,9.3kn(s),46.48133,-54.24655,9.3,30
30/01/202107:46:17,9.2kn(s),46.46023,-54.21999,9.2,30
30/01/202107:57:19,9kn(s),46.4388,-54.19376,9,30
30/01/202108:07:50,9kn(s),46.41871,-54.16935,9,30
30/01/202108:18:08,9kn(s),46.39875,-54.14574,9,30
30/01/202108:28:56,8.6kn(s),46.37942,-54.11969,8.6,30
30/01/202108:39:37,8.8kn(s),46.36364,-54.09072,8.8,30
30/01/202108:55:07,8.1kn(s),46.35183,-54.04306,8.1,30
30/01/202109:05:20,8.2kn(s),46.34897,-54.00993,8.2,30
30/01/202109:15:37,8.5kn(s),46.3472,-53.97547,8.5,30
30/01/202109:27:08,9kn(s),46.34604,-53.93507,9,30
30/01/202109:38:07,8.9kn(s),46.34515,-53.8955,8.9,30
30/01/202109:48:26,9.1kn(s),46.34408,-53.85809,9.1,30
30/01/202109:59:17,8.9kn(s),46.34271,-53.81873,8.9,30
30/01/202110:09:47,8.9kn(s),46.34153,-53.78139,8.9,30
30/01/202110:20:25,9.2kn(s),46.34089,-53.74305,9.2,30
30/01/202110:30:38,9.6kn(s),46.3406,-53.7049,9.6,30
30/01/202110:41:27,9.8kn(s),46.3402,-53.66199,9.8,30
30/01/202110:52:10,9.7kn(s),46.33936,-53.62006,9.7,30
30/01/202111:02:56,9.9kn(s),46.33841,-53.57785,9.9,30
30/01/202111:14:07,9.7kn(s),46.33839,-53.53453,9.7,30
30/01/202111:24:36,9.7kn(s),46.33853,-53.49386,9.7,30
30/01/202111:35:16,9.5kn(s),46.33892,-53.45215,9.5,30
30/01/202111:45:59,9.9kn(s),46.33929,-53.41043,9.9,30
30/01/202111:56:47,9.7kn(s),46.33959,-53.36783,9.7,30
30/01/202112:08:08,9.2kn(s),46.33933,-53.32547,9.2,30
30/01/202112:18:19,9.1kn(s),46.33787,-53.28914,9.1,30
30/01/202112:38:45,9.3kn(s),46.33353,-53.21633,9.3,30
30/01/202112:50:00,9.8kn(s),46.33219,-53.17294,9.8,30
30/01/202113:00:59,10kn(s),46.33181,-53.12933,10,30
30/01/202113:15:36,9.7kn(s),46.33145,-53.07279,9.7,30
30/01/202113:26:18,9.6kn(s),46.32901,-53.03191,9.6,30
30/01/202113:36:58,9.7kn(s),46.328,-52.99094,9.7,30
30/01/202113:47:26,9.4kn(s),46.32809,-52.95097,9.4,30
30/01/202113:58:19,9.8kn(s),46.32847,-52.90987,9.8,30
30/01/202114:08:39,9.5kn(s),46.32807,-52.87044,9.5,30
30/01/202114:19:49,9.8kn(s),46.32594,-52.82727,9.8,30
30/01/202114:34:50,9.9kn(s),46.3228,-52.76886,9.9,30
30/01/202114:50:06,9.4kn(s),46.32105,-52.71075,9.4,30
